customer_id,Recency,Frequency,Monetary_CLV,Avg_Order_Value,Total_Quantity,Avg_Quantity,Customer_Lifespan,Discount_Usage_Rate,R_Score,F_Score,M_Score,RFM_Total_Score,RFM_Code,RFM_Level,ML_Cluster
CUST00665,684,1,225.7100067138672,225.7100067138672,1,1.0,0,1.0,2,2,1,5,221,Low Value,0
CUST02609,632,1,226.52999877929688,226.52999877929688,9,9.0,0,1.0,2,2,1,5,221,Low Value,1
CUST00680,192,1,227.16000366210938,227.16000366210938,1,1.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST01763,653,1,227.8800048828125,227.8800048828125,12,12.0,0,1.0,2,2,1,5,221,Low Value,1
CUST00791,351,1,228.16000366210938,228.16000366210938,1,1.0,0,1.0,4,3,1,8,431,Low Value,0
CUST02355,1051,1,229.0500030517578,229.0500030517578,5,5.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01855,1019,1,229.1999969482422,229.1999969482422,5,5.0,0,1.0,1,1,1,3,111,Low Value,0
CUST00546,1034,1,230.0800018310547,230.0800018310547,8,8.0,0,1.0,1,1,1,3,111,Low Value,1
CUST00045,212,1,230.63999938964844,230.63999938964844,3,3.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST01465,349,1,230.8000030517578,230.8000030517578,5,5.0,0,1.0,4,3,1,8,431,Low Value,0
CUST03097,445,2,231.4199981689453,115.70999908447266,12,6.0,110,1.0,3,5,1,9,351,Medium Value,0
CUST02430,491,1,231.57000732421875,231.57000732421875,9,9.0,0,1.0,3,3,1,7,331,Low Value,1
CUST01175,682,1,231.75,231.75,3,3.0,0,1.0,2,2,1,5,221,Low Value,0
CUST02837,1004,1,232.5,232.5,6,6.0,0,1.0,1,1,1,3,111,Low Value,0
CUST00353,750,1,234.1999969482422,234.1999969482422,2,2.0,0,1.0,2,2,1,5,221,Low Value,0
CUST01393,102,1,234.77999877929688,234.77999877929688,3,3.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST03184,565,2,237.0699920654297,118.53499603271484,6,3.0,428,1.0,3,5,1,9,351,Medium Value,0
CUST00487,86,1,238.42999267578125,238.42999267578125,1,1.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST00581,420,1,239.85000610351562,239.85000610351562,9,9.0,0,1.0,3,3,1,7,331,Low Value,1
CUST00301,64,1,239.9600067138672,239.9600067138672,4,4.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST01092,302,1,240.4499969482422,240.4499969482422,3,3.0,0,1.0,4,3,1,8,431,Low Value,0
CUST00846,1026,1,240.89999389648438,240.89999389648438,11,11.0,0,1.0,1,1,1,3,111,Low Value,1
CUST01800,722,1,242.8000030517578,242.8000030517578,4,4.0,0,1.0,2,2,1,5,221,Low Value,0
CUST00154,214,1,244.32000732421875,244.32000732421875,12,12.0,0,1.0,4,4,1,9,441,Medium Value,1
CUST01421,978,1,245.42999267578125,245.42999267578125,3,3.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01798,724,1,246.13999938964844,246.13999938964844,1,1.0,0,1.0,2,2,1,5,221,Low Value,0
CUST02603,1086,1,247.64999389648438,247.64999389648438,13,13.0,0,1.0,1,1,1,3,111,Low Value,1
CUST02978,536,1,248.5,248.5,5,5.0,0,1.0,3,3,1,7,331,Low Value,0
CUST02599,613,1,248.5800018310547,248.5800018310547,2,2.0,0,1.0,2,2,1,5,221,Low Value,0
CUST01448,535,1,250.17999267578125,250.17999267578125,7,7.0,0,1.0,3,3,1,7,331,Low Value,0
CUST00778,652,1,250.44000244140625,250.44000244140625,1,1.0,0,1.0,2,2,1,5,221,Low Value,0
CUST01749,495,1,250.5500030517578,250.5500030517578,1,1.0,0,1.0,3,3,1,7,331,Low Value,0
CUST01425,828,1,250.60000610351562,250.60000610351562,14,14.0,0,1.0,2,2,1,5,221,Low Value,1
CUST02539,887,1,250.83999633789062,250.83999633789062,2,2.0,0,1.0,1,1,1,3,111,Low Value,0
CUST00120,836,1,250.9499969482422,250.9499969482422,1,1.0,0,1.0,2,2,1,5,221,Low Value,0
CUST02420,842,1,251.0399932861328,251.0399932861328,1,1.0,0,1.0,2,1,1,4,211,Low Value,0
CUST01333,322,1,251.25,251.25,3,3.0,0,1.0,4,3,1,8,431,Low Value,0
CUST01110,977,1,252.0,252.0,9,9.0,0,1.0,1,1,1,3,111,Low Value,1
CUST02035,460,1,252.14999389648438,252.14999389648438,3,3.0,0,1.0,3,3,1,7,331,Low Value,0
CUST00662,135,1,252.60000610351562,252.60000610351562,1,1.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST02651,383,1,252.75999450683594,252.75999450683594,4,4.0,0,1.0,3,3,1,7,331,Low Value,0
CUST03208,948,1,253.66000366210938,253.66000366210938,1,1.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01564,490,1,254.0800018310547,254.0800018310547,4,4.0,0,1.0,3,3,1,7,331,Low Value,0
CUST00499,991,1,254.64999389648438,254.64999389648438,5,5.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01736,382,1,255.89999389648438,255.89999389648438,10,10.0,0,1.0,3,3,1,7,331,Low Value,1
CUST02213,763,1,255.9199981689453,255.9199981689453,14,14.0,0,1.0,2,2,1,5,221,Low Value,1
CUST02985,988,1,256.1400146484375,256.1400146484375,9,9.0,0,1.0,1,1,1,3,111,Low Value,1
CUST00242,618,1,257.0,257.0,4,4.0,0,1.0,2,2,1,5,221,Low Value,0
CUST02889,300,1,257.5799865722656,257.5799865722656,3,3.0,0,1.0,4,3,1,8,431,Low Value,0
CUST00810,890,1,258.79998779296875,258.79998779296875,10,10.0,0,1.0,1,1,1,3,111,Low Value,1
CUST01005,185,1,261.20001220703125,261.20001220703125,4,4.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST01229,235,1,262.760009765625,262.760009765625,1,1.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST00597,712,1,265.0,265.0,4,4.0,0,1.0,2,2,1,5,221,Low Value,0
CUST01734,450,1,265.5299987792969,265.5299987792969,1,1.0,0,1.0,3,3,1,7,331,Low Value,0
CUST02836,412,1,266.6400146484375,266.6400146484375,1,1.0,0,1.0,3,3,1,7,331,Low Value,0
CUST01513,208,2,266.67000579833984,133.33500289916992,4,2.0,291,1.0,4,5,1,10,451,Medium Value,0
CUST02730,7,2,267.02999114990234,133.51499557495117,18,9.0,460,1.0,5,5,1,11,551,Medium Value,2
CUST00362,949,1,267.5899963378906,267.5899963378906,1,1.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01981,665,1,267.8299865722656,267.8299865722656,1,1.0,0,1.0,2,2,1,5,221,Low Value,0
CUST01325,365,1,268.0199890136719,268.0199890136719,1,1.0,0,1.0,4,3,1,8,431,Low Value,0
CUST02146,366,1,269.1000061035156,269.1000061035156,5,5.0,0,1.0,4,3,1,8,431,Low Value,0
CUST01322,448,1,269.4800109863281,269.4800109863281,1,1.0,0,1.0,3,3,1,7,331,Low Value,0
CUST02691,864,1,269.7900085449219,269.7900085449219,1,1.0,0,1.0,1,1,1,3,111,Low Value,0
CUST03260,378,1,270.6000061035156,270.6000061035156,5,5.0,0,1.0,3,3,1,7,331,Low Value,0
CUST00503,150,1,273.5400085449219,273.5400085449219,3,3.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST02346,147,1,273.8500061035156,273.8500061035156,5,5.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST02881,889,1,274.82000732421875,274.82000732421875,2,2.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01369,1000,1,275.1600036621094,275.1600036621094,2,2.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01490,403,1,275.3399963378906,275.3399963378906,3,3.0,0,1.0,3,3,1,7,331,Low Value,0
CUST02664,70,1,280.0199890136719,280.0199890136719,2,2.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST02735,925,1,281.82000732421875,281.82000732421875,3,3.0,0,1.0,1,1,1,3,111,Low Value,0
CUST02023,751,1,282.7799987792969,282.7799987792969,6,6.0,0,1.0,2,2,1,5,221,Low Value,0
CUST01086,723,1,283.2900085449219,283.2900085449219,3,3.0,0,1.0,2,2,1,5,221,Low Value,0
CUST01420,62,1,285.2200012207031,285.2200012207031,1,1.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST02937,1022,1,285.3599853515625,285.3599853515625,3,3.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01260,232,1,285.6000061035156,285.6000061035156,8,8.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST00107,786,1,285.8399963378906,285.8399963378906,9,9.0,0,1.0,2,2,1,5,221,Low Value,1
CUST02036,216,2,286.22999000549316,143.11499500274658,2,1.0,596,1.0,4,5,1,10,451,Medium Value,2
CUST00985,945,1,286.8800048828125,286.8800048828125,1,1.0,0,1.0,1,1,1,3,111,Low Value,0
CUST02602,922,1,287.0,287.0,10,10.0,0,1.0,1,1,1,3,111,Low Value,1
CUST01668,513,1,288.0,288.0,1,1.0,0,1.0,3,3,1,7,331,Low Value,0
CUST03032,646,1,288.8800048828125,288.8800048828125,1,1.0,0,1.0,2,2,1,5,221,Low Value,0
CUST00447,950,1,289.44000244140625,289.44000244140625,12,12.0,0,1.0,1,1,1,3,111,Low Value,1
CUST02161,577,1,290.25,290.25,3,3.0,0,1.0,3,2,1,6,321,Low Value,0
CUST02386,435,1,293.44000244140625,293.44000244140625,2,2.0,0,1.0,3,3,1,7,331,Low Value,0
CUST01745,886,1,293.6199951171875,293.6199951171875,2,2.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01983,878,1,293.7799987792969,293.7799987792969,1,1.0,0,1.0,1,1,1,3,111,Low Value,0
CUST02262,875,1,294.0299987792969,294.0299987792969,9,9.0,0,1.0,1,1,1,3,111,Low Value,1
CUST02769,902,1,294.1000061035156,294.1000061035156,2,2.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01258,336,1,295.79998779296875,295.79998779296875,4,4.0,0,1.0,4,3,1,8,431,Low Value,0
CUST01399,974,1,296.2900085449219,296.2900085449219,1,1.0,0,1.0,1,1,1,3,111,Low Value,0
CUST00494,35,1,296.760009765625,296.760009765625,4,4.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST00372,269,1,297.55999755859375,297.55999755859375,4,4.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST02096,293,1,298.1199951171875,298.1199951171875,2,2.0,0,1.0,4,3,1,8,431,Low Value,0
CUST00854,561,1,298.57000732421875,298.57000732421875,1,1.0,0,1.0,3,2,1,6,321,Low Value,0
CUST02142,216,1,298.79998779296875,298.79998779296875,9,9.0,0,1.0,4,4,1,9,441,Medium Value,1
CUST00870,438,1,299.42999267578125,299.42999267578125,9,9.0,0,1.0,3,3,1,7,331,Low Value,1
CUST00058,155,1,299.70001220703125,299.70001220703125,15,15.0,0,1.0,5,4,1,10,541,Medium Value,1
CUST00515,43,1,299.7099914550781,299.7099914550781,1,1.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST02408,783,1,299.9200134277344,299.9200134277344,8,8.0,0,1.0,2,2,1,5,221,Low Value,1
CUST00699,680,1,301.45001220703125,301.45001220703125,5,5.0,0,1.0,2,2,1,5,221,Low Value,0
CUST02834,910,1,303.1199951171875,303.1199951171875,4,4.0,0,1.0,1,1,1,3,111,Low Value,0
CUST00376,140,1,303.45001220703125,303.45001220703125,7,7.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST02883,101,1,304.55999755859375,304.55999755859375,2,2.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST01806,351,2,305.34000396728516,152.67000198364258,4,2.0,273,1.0,4,5,1,10,451,Medium Value,0
CUST00999,443,2,308.4600067138672,154.2300033569336,7,3.5,442,1.0,3,5,1,9,351,Medium Value,2
CUST01216,280,1,309.760009765625,309.760009765625,4,4.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST02616,945,1,311.25,311.25,5,5.0,0,1.0,1,1,1,3,111,Low Value,0
CUST00725,161,1,313.5199890136719,313.5199890136719,4,4.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST02305,127,1,314.0199890136719,314.0199890136719,2,2.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST03126,840,1,315.29998779296875,315.29998779296875,3,3.0,0,1.0,2,1,1,4,211,Low Value,0
CUST00509,684,1,316.6000061035156,316.6000061035156,2,2.0,0,1.0,2,2,1,5,221,Low Value,0
CUST02316,877,1,317.1300048828125,317.1300048828125,11,11.0,0,1.0,1,2,1,4,121,Low Value,1
CUST01525,569,3,319.42000579833984,106.47333526611328,14,4.666666666666667,80,1.0,3,5,1,9,351,Medium Value,0
CUST00861,673,1,319.5799865722656,319.5799865722656,2,2.0,0,1.0,2,2,1,5,221,Low Value,0
CUST00952,56,1,319.8800048828125,319.8800048828125,2,2.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST03214,217,1,319.95001220703125,319.95001220703125,5,5.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST02242,938,1,319.9800109863281,319.9800109863281,3,3.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01936,900,1,321.4800109863281,321.4800109863281,6,6.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01679,11,1,321.94000244140625,321.94000244140625,2,2.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST01943,385,1,323.0400085449219,323.0400085449219,4,4.0,0,1.0,3,3,1,7,331,Low Value,0
CUST00775,114,1,327.989990234375,327.989990234375,13,13.0,0,1.0,5,4,1,10,541,Medium Value,1
CUST01259,616,2,329.1499938964844,164.5749969482422,17,8.5,203,1.0,2,5,1,8,251,Low Value,1
CUST00275,417,1,329.760009765625,329.760009765625,6,6.0,0,1.0,3,3,1,7,331,Low Value,0
CUST02987,715,1,330.6600036621094,330.6600036621094,2,2.0,0,1.0,2,2,1,5,221,Low Value,0
CUST01869,428,1,330.69000244140625,330.69000244140625,3,3.0,0,1.0,3,3,1,7,331,Low Value,0
CUST00025,352,1,332.4100036621094,332.4100036621094,13,13.0,0,1.0,4,3,1,8,431,Low Value,1
CUST02863,94,1,333.1199951171875,333.1199951171875,4,4.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST02782,90,1,333.4200134277344,333.4200134277344,3,3.0,0,1.0,5,4,1,10,541,Medium Value,0
CUST03053,581,1,336.9599914550781,336.9599914550781,9,9.0,0,1.0,3,2,1,6,321,Low Value,1
CUST01618,740,1,337.6099853515625,337.6099853515625,13,13.0,0,1.0,2,2,1,5,221,Low Value,1
CUST00082,997,1,338.5799865722656,338.5799865722656,9,9.0,0,1.0,1,1,1,3,111,Low Value,1
CUST03162,586,1,340.5,340.5,2,2.0,0,1.0,3,2,1,6,321,Low Value,0
CUST00584,735,1,340.55999755859375,340.55999755859375,11,11.0,0,1.0,2,2,1,5,221,Low Value,1
CUST02413,247,1,341.79998779296875,341.79998779296875,5,5.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST03056,1011,1,342.3599853515625,342.3599853515625,3,3.0,0,1.0,1,1,1,3,111,Low Value,0
CUST01186,494,1,344.0799865722656,344.0799865722656,4,4.0,0,1.0,3,3,1,7,331,Low Value,0
CUST03283,465,1,344.1199951171875,344.1199951171875,4,4.0,0,1.0,3,3,1,7,331,Low Value,0
CUST02277,180,1,344.94000244140625,344.94000244140625,6,6.0,0,1.0,4,4,1,9,441,Medium Value,0
CUST01210,70,1,345.0,345.0,12,12.0,0,1.0,5,4,1,10,541,Medium Value,1
CUST00998,800,1,346.3999938964844,346.3999938964844,4,4.0,0,1.0,2,2,1,5,221,Low Value,0
CUST01279,410,1,347.1499938964844,347.1499938964844,5,5.0,0,1.0,3,3,1,7,331,Low Value,0
CUST00850,458,1,347.6000061035156,347.6000061035156,2,2.0,0,1.0,3,3,1,7,331,Low Value,0
CUST00048,66,1,353.3399963378906,353.3399963378906,13,13.0,0,1.0,5,4,1,10,541,Medium Value,1
CUST00561,357,1,354.57000732421875,354.57000732421875,3,3.0,0,1.0,4,3,1,8,431,Low Value,0
CUST01311,361,1,355.1000061035156,355.1000061035156,2,2.0,0,1.0,4,3,1,8,431,Low Value,0
CUST02515,1046,1,357.75,357.75,9,9.0,0,1.0,1,1,1,3,111,Low Value,1
CUST00354,109,1,358.20001220703125,358.20001220703125,10,10.0,0,1.0,5,4,1,10,541,Medium Value,1
CUST00894,367,2,359.47000885009766,179.73500442504883,25,12.5,519,1.0,4,5,2,11,452,Medium Value,2
CUST00018,959,1,360.1000061035156,360.1000061035156,2,2.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01545,157,1,364.2099914550781,364.2099914550781,11,11.0,0,1.0,5,4,2,11,542,Medium Value,1
CUST02640,145,1,365.0400085449219,365.0400085449219,2,2.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST00131,575,1,366.8999938964844,366.8999938964844,5,5.0,0,1.0,3,2,2,7,322,Low Value,0
CUST00832,404,1,366.94000244140625,366.94000244140625,7,7.0,0,1.0,3,3,2,8,332,Low Value,0
CUST03278,199,1,368.0400085449219,368.0400085449219,3,3.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST01072,130,1,368.1199951171875,368.1199951171875,4,4.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST00218,208,1,371.1199951171875,371.1199951171875,2,2.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST02718,767,1,371.4200134277344,371.4200134277344,7,7.0,0,1.0,2,2,2,6,222,Low Value,0
CUST02696,647,1,372.1000061035156,372.1000061035156,2,2.0,0,1.0,2,2,2,6,222,Low Value,0
CUST02887,442,1,372.4599914550781,372.4599914550781,11,11.0,0,1.0,3,3,2,8,332,Low Value,1
CUST00713,328,1,372.55999755859375,372.55999755859375,8,8.0,0,1.0,4,3,2,9,432,Medium Value,0
CUST03048,958,1,373.6400146484375,373.6400146484375,4,4.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01930,64,1,374.0400085449219,374.0400085449219,6,6.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST02181,623,1,374.70001220703125,374.70001220703125,5,5.0,0,1.0,2,2,2,6,222,Low Value,0
CUST00482,783,1,376.3800048828125,376.3800048828125,3,3.0,0,1.0,2,2,2,6,222,Low Value,0
CUST01986,285,1,376.8599853515625,376.8599853515625,6,6.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST02996,388,1,378.4800109863281,378.4800109863281,12,12.0,0,1.0,3,3,2,8,332,Low Value,1
CUST01292,755,1,379.5,379.5,10,10.0,0,1.0,2,2,2,6,222,Low Value,1
CUST03135,1044,1,382.79998779296875,382.79998779296875,8,8.0,0,1.0,1,1,2,4,112,Low Value,1
CUST02261,279,2,382.87999725341797,191.43999862670898,15,7.5,248,1.0,4,5,2,11,452,Medium Value,2
CUST02436,66,1,384.75,384.75,3,3.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST00960,751,1,384.92999267578125,384.92999267578125,3,3.0,0,1.0,2,2,2,6,222,Low Value,0
CUST01600,698,1,385.0400085449219,385.0400085449219,4,4.0,0,1.0,2,2,2,6,222,Low Value,0
CUST02437,865,1,385.05999755859375,385.05999755859375,13,13.0,0,1.0,1,1,2,4,112,Low Value,1
CUST03095,1008,1,385.2200012207031,385.2200012207031,2,2.0,0,1.0,1,1,2,4,112,Low Value,0
CUST02638,872,1,385.70001220703125,385.70001220703125,2,2.0,0,1.0,1,1,2,4,112,Low Value,0
CUST02974,1093,1,385.7699890136719,385.7699890136719,3,3.0,0,1.0,1,1,2,4,112,Low Value,0
CUST00639,529,1,386.9700012207031,386.9700012207031,3,3.0,0,1.0,3,3,2,8,332,Low Value,0
CUST01558,683,1,389.20001220703125,389.20001220703125,10,10.0,0,1.0,2,2,2,6,222,Low Value,1
CUST00151,505,1,390.0,390.0,3,3.0,0,1.0,3,3,2,8,332,Low Value,0
CUST02104,781,1,392.29998779296875,392.29998779296875,5,5.0,0,1.0,2,2,2,6,222,Low Value,0
CUST01378,872,1,392.6300048828125,392.6300048828125,7,7.0,0,1.0,1,1,2,4,112,Low Value,0
CUST02900,96,1,393.6600036621094,393.6600036621094,9,9.0,0,1.0,5,4,2,11,542,Medium Value,1
CUST02958,940,1,395.760009765625,395.760009765625,12,12.0,0,1.0,1,1,2,4,112,Low Value,1
CUST01445,976,1,396.54998779296875,396.54998779296875,7,7.0,0,1.0,1,1,2,4,112,Low Value,0
CUST03083,571,1,398.5,398.5,2,2.0,0,1.0,3,2,2,7,322,Low Value,0
CUST01280,162,2,398.5199890136719,199.25999450683594,5,2.5,765,1.0,5,5,2,12,552,Medium Value,2
CUST00266,783,1,400.3800048828125,400.3800048828125,3,3.0,0,1.0,2,2,2,6,222,Low Value,0
CUST01724,259,1,400.82000732421875,400.82000732421875,14,14.0,0,1.0,4,4,2,10,442,Medium Value,1
CUST01587,973,1,401.3999938964844,401.3999938964844,5,5.0,0,1.0,1,1,2,4,112,Low Value,0
CUST03030,439,1,401.8999938964844,401.8999938964844,2,2.0,0,1.0,3,3,2,8,332,Low Value,0
CUST03088,564,1,402.2200012207031,402.2200012207031,7,7.0,0,1.0,3,2,2,7,322,Low Value,0
CUST02368,112,1,402.3399963378906,402.3399963378906,2,2.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST02831,363,1,402.4800109863281,402.4800109863281,8,8.0,0,1.0,4,3,2,9,432,Medium Value,0
CUST02532,515,1,402.6300048828125,402.6300048828125,3,3.0,0,1.0,3,3,2,8,332,Low Value,0
CUST01701,880,1,402.95001220703125,402.95001220703125,5,5.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01419,962,1,403.1400146484375,403.1400146484375,2,2.0,0,1.0,1,1,2,4,112,Low Value,0
CUST02417,1000,1,403.260009765625,403.260009765625,11,11.0,0,1.0,1,1,2,4,112,Low Value,1
CUST02208,240,1,403.5199890136719,403.5199890136719,13,13.0,0,1.0,4,4,2,10,442,Medium Value,1
CUST00393,440,1,406.1000061035156,406.1000061035156,5,5.0,0,1.0,3,3,2,8,332,Low Value,0
CUST00712,260,1,407.82000732421875,407.82000732421875,6,6.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST00619,351,1,407.95001220703125,407.95001220703125,5,5.0,0,1.0,4,3,2,9,432,Medium Value,0
CUST01066,230,1,408.5,408.5,2,2.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST03274,696,1,413.8399963378906,413.8399963378906,14,14.0,0,1.0,2,2,2,6,222,Low Value,1
CUST00637,963,1,415.5,415.5,5,5.0,0,1.0,1,1,2,4,112,Low Value,0
CUST02287,1033,1,417.9599914550781,417.9599914550781,6,6.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01951,14,2,418.7699947357178,209.3849973678589,15,7.5,723,1.0,5,5,2,12,552,Medium Value,2
CUST00459,4,1,419.19000244140625,419.19000244140625,3,3.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST02897,944,1,419.6000061035156,419.6000061035156,4,4.0,0,1.0,1,1,2,4,112,Low Value,0
CUST00178,1083,1,420.17999267578125,420.17999267578125,6,6.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01269,777,1,420.75,420.75,3,3.0,0,1.0,2,2,2,6,222,Low Value,0
CUST02569,97,1,422.3800048828125,422.3800048828125,2,2.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST02365,688,1,423.4800109863281,423.4800109863281,6,6.0,0,1.0,2,2,2,6,222,Low Value,0
CUST01615,900,1,423.6000061035156,423.6000061035156,5,5.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01001,67,1,429.80999755859375,429.80999755859375,3,3.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST02595,999,1,429.8399963378906,429.8399963378906,12,12.0,0,1.0,1,1,2,4,112,Low Value,1
CUST03263,385,1,429.8800048828125,429.8800048828125,2,2.0,0,1.0,3,3,2,8,332,Low Value,0
CUST01351,1048,1,431.5,431.5,2,2.0,0,1.0,1,1,2,4,112,Low Value,0
CUST00008,984,1,433.1199951171875,433.1199951171875,4,4.0,0,1.0,1,1,2,4,112,Low Value,0
CUST03198,254,1,433.5799865722656,433.5799865722656,14,14.0,0,1.0,4,4,2,10,442,Medium Value,1
CUST03066,265,1,434.1600036621094,434.1600036621094,3,3.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST00938,365,1,434.29998779296875,434.29998779296875,2,2.0,0,1.0,4,3,2,9,432,Medium Value,0
CUST02544,8,1,435.0,435.0,15,15.0,0,1.0,5,4,2,11,542,Medium Value,1
CUST00203,1016,1,437.3999938964844,437.3999938964844,2,2.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01748,650,1,441.79998779296875,441.79998779296875,10,10.0,0,1.0,2,2,2,6,222,Low Value,1
CUST00875,55,1,441.92999267578125,441.92999267578125,3,3.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST03227,619,1,443.7200012207031,443.7200012207031,2,2.0,0,1.0,2,2,2,6,222,Low Value,0
CUST00221,1003,1,444.25,444.25,5,5.0,0,1.0,1,1,2,4,112,Low Value,0
CUST00633,509,2,444.2699966430664,222.1349983215332,7,3.5,411,1.0,3,5,2,10,352,Medium Value,0
CUST02026,1073,1,445.20001220703125,445.20001220703125,2,2.0,0,1.0,1,1,2,4,112,Low Value,0
CUST02209,189,1,446.0400085449219,446.0400085449219,12,12.0,0,1.0,4,4,2,10,442,Medium Value,1
CUST00370,376,1,446.1000061035156,446.1000061035156,2,2.0,0,1.0,4,3,2,9,432,Medium Value,0
CUST01633,378,1,447.7200012207031,447.7200012207031,13,13.0,0,1.0,3,3,2,8,332,Low Value,1
CUST02581,159,1,448.1099853515625,448.1099853515625,3,3.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST00655,1019,1,448.489990234375,448.489990234375,7,7.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01011,478,1,449.05999755859375,449.05999755859375,2,2.0,0,1.0,3,3,2,8,332,Low Value,0
CUST00389,739,1,449.3399963378906,449.3399963378906,2,2.0,0,1.0,2,2,2,6,222,Low Value,0
CUST01083,972,1,449.6400146484375,449.6400146484375,9,9.0,0,1.0,1,1,2,4,112,Low Value,1
CUST02097,846,1,450.1000061035156,450.1000061035156,7,7.0,0,1.0,2,1,2,5,212,Low Value,0
CUST00283,862,1,451.1199951171875,451.1199951171875,2,2.0,0,1.0,1,1,2,4,112,Low Value,0
CUST00306,975,1,453.17999267578125,453.17999267578125,3,3.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01815,306,1,454.45001220703125,454.45001220703125,5,5.0,0,1.0,4,3,2,9,432,Medium Value,0
CUST00646,921,1,455.489990234375,455.489990234375,3,3.0,0,1.0,1,1,2,4,112,Low Value,0
CUST03060,108,1,455.5199890136719,455.5199890136719,13,13.0,0,1.0,5,4,2,11,542,Medium Value,1
CUST00478,405,1,456.8999938964844,456.8999938964844,6,6.0,0,1.0,3,3,2,8,332,Low Value,0
CUST00476,118,1,459.6000061035156,459.6000061035156,8,8.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST02511,721,1,460.79998779296875,460.79998779296875,5,5.0,0,1.0,2,2,2,6,222,Low Value,0
CUST00620,529,1,461.0199890136719,461.0199890136719,7,7.0,0,1.0,3,3,2,8,332,Low Value,0
CUST02613,503,1,462.3999938964844,462.3999938964844,10,10.0,0,1.0,3,3,2,8,332,Low Value,1
CUST00471,513,1,462.4800109863281,462.4800109863281,8,8.0,0,1.0,3,3,2,8,332,Low Value,0
CUST02951,116,1,464.8599853515625,464.8599853515625,2,2.0,0,1.0,5,4,2,11,542,Medium Value,0
